k,p,rondas,consenso
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,11,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,3,10,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,4,7,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,5,8,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,6,7,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,8,True
59,7,6,True
59,7,6,True
59,7,6,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,8,7,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,6,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,9,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,10,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,11,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,3,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,12,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,4,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,13,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,14,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,15,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,3,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,16,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,4,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,17,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,18,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,3,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
59,19,5,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,15,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
60,3,8,True
